address,chain,name,category,tier,source,added_date,evidence,risk_flags,merge_policy,balance_policy,source_snapshot_at,verified_at,status,raw_labels
0x1282911d3600b202698997f61f46379db3b9f01e,bsc,Multichain: anyDAI Token,bridge,exclude,dawsbot+brianleect+curation,,Multichain 2023-07 停摆，历史标签保留供旧数据分析；v4.2 curation 固化：v4.1 现库手术打的 historical 状态(原 source=dawsbot+brianleect),,,,2026-07-17,,historical,multichain
0x12beffdcecb547640dc30e1495e4b9cdc21922b4,bsc,Wormhole: SRMso Token,bridge,exclude,dawsbot+tokens+brianleect,,,,,,2026-07-17,,,wormhole
0x138eb30f73bc423c6455c53df6d89cb01d9ebc63,bsc,Stargate V2: StargatePoolUSDT,bridge,exclude,registry-official,2026-07-17,官方 docs mainnet-contracts BNB Chain 段逐字核验,,,,,2026-07-17,,
0x13b432914a996b0a48695df9b2d701eda45ff264,bsc,Anyswap: Deployer 4,bridge,exclude,dawsbot+brianleect+curation,,Multichain 2023-07 停摆，历史标签保留供旧数据分析；v4.2 curation 固化：v4.1 现库手术打的 historical 状态(原 source=dawsbot+brianleect),,,,2026-07-17,,historical,multichain
0x13b6a55662f6591f8b8408af1c73b017e32eedb8,bsc,Wormhole: RAY Token,bridge,exclude,dawsbot+tokens+brianleect,,,,,,2026-07-17,,,wormhole
0x148e03bee63200414aa68d52b1fed6c9b4defa2a,bsc,Anyswap: TRYb Token,bridge,exclude,dawsbot+brianleect+curation,,Multichain 2023-07 停摆，历史标签保留供旧数据分析；v4.2 curation 固化：v4.1 现库手术打的 historical 状态(原 source=dawsbot+brianleect),,,,2026-07-17,,historical,multichain
0x156ab3346823b651294766e23e6cf87254d68962,bsc,Wormhole: LUNA Token,bridge,exclude,dawsbot+tokens+brianleect,,,,,,2026-07-17,,,wormhole
0x158b536c2ae3afdea1be69fd91f942a2f96e0a6d,bsc,Undead Blocks,bridge,exclude,spellbook-bridges+dawsbot+brianleect+dune-labels,2023-11-20,Dune labels.addresses model=bridges_bnb,,,,2026-07-16,,,bridges_bnb
0x18ac7323615f1fabf332ff4afca735eaf6dd9668,bsc,Anyswap: SOAR Token,bridge,exclude,dawsbot+brianleect+curation,,Multichain 2023-07 停摆，历史标签保留供旧数据分析；v4.2 curation 固化：v4.1 现库手术打的 historical 状态(原 source=dawsbot+brianleect),,,,2026-07-17,,historical,multichain
0x1a44076050125825900e736c501f859c50fe728c,bsc,LayerZero V2: EndpointV2,bridge,exclude,registry-official,2026-07-17,官方 metadata API + npm 包 lz-evm-sdk-v2 双源核验,,,,,2026-07-17,,
0x1a6990fcce4fe96be417d48f60b7ea5cc329de80,bsc,Anyswap: NIF Token,bridge,exclude,dawsbot+brianleect+curation,,Multichain 2023-07 停摆，历史标签保留供旧数据分析；v4.2 curation 固化：v4.1 现库手术打的 historical 状态(原 source=dawsbot+brianleect),,,,2026-07-17,,historical,multichain
0x1dc56f2705ff2983f31fb5964cc3e19749a7cba7,bsc,Anyswap: AnyDAI Token,bridge,exclude,dawsbot+brianleect+curation,,Multichain 2023-07 停摆，历史标签保留供旧数据分析；v4.2 curation 固化：v4.1 现库手术打的 historical 状态(原 source=dawsbot+brianleect),,,,2026-07-17,,historical,multichain
0x1f63670f1fac519ec57fca17b986871d6cf7b52f,bsc,Statera: STA Token,bridge,exclude,dawsbot+brianleect,,,,,,2026-07-17,,,multichain
0x1f7216fdb338247512ec99715587bb97bbf96eae,bsc,Anyswap: bBadger Token,bridge,exclude,dawsbot+brianleect+curation,,Multichain 2023-07 停摆，历史标签保留供旧数据分析；v4.2 curation 固化：v4.1 现库手术打的 historical 状态(原 source=dawsbot+brianleect),,,,2026-07-17,,historical,multichain
0x1fe5b870bca201db77bc0a8573fdebc35ee7a114,bsc,Anyswap: DEC Token,bridge,exclude,dawsbot+brianleect+curation,,Multichain 2023-07 停摆，历史标签保留供旧数据分析；v4.2 curation 固化：v4.1 现库手术打的 historical 状态(原 source=dawsbot+brianleect),,,,2026-07-17,,historical,multichain
0x2102c32a09cbced4146c3db2d27ae21a185bda43,bsc,Axelar: Relayer 2,bridge,exclude,dawsbot,,,,,,2026-07-17,,,axelar
0x22713fa768c255fd7a6186ad39896126edcf7946,bsc,LI.FI ReceiverAcrossV3,bridge,exclude,registry-official,2026-07-17,lifinance/contracts deployments JSON 官方仓库 2026-07-17；getCode 合约码len=8174 2026-07-17,,,,,2026-07-17,,
0x232d9a35f3e0bfa1b34901cba525fe916d2af6d5,bsc,Anyswap: anyHT Token,bridge,exclude,dawsbot+brianleect+curation,,Multichain 2023-07 停摆，历史标签保留供旧数据分析；v4.2 curation 固化：v4.1 现库手术打的 historical 状态(原 source=dawsbot+brianleect),,,,2026-07-17,,historical,multichain
0x2442afe6cf6958bf6a026bce5d9c6cc07e03a6c9,bsc,Anyswap: YFLINK Token,bridge,exclude,dawsbot+brianleect+curation,,Multichain 2023-07 停摆，历史标签保留供旧数据分析；v4.2 curation 固化：v4.1 现库手术打的 historical 状态(原 source=dawsbot+brianleect),,,,2026-07-17,,historical,multichain
0x245d3238cbbe03f9b8e1bff4709d1ebdf22ced4b,bsc,Anyswap: FEG Token,bridge,exclude,dawsbot+brianleect+curation,,Multichain 2023-07 停摆，历史标签保留供旧数据分析；v4.2 curation 固化：v4.1 现库手术打的 historical 状态(原 source=dawsbot+brianleect),,,,2026-07-17,,historical,multichain
0x26727c78b0209d9e787b2f9ac8f0238b122a3098,bsc,Stargate V2: StargateStaking,bridge,exclude,registry-official,2026-07-17,官方 docs mainnet-contracts BNB Chain 段逐字核验,,,,,2026-07-17,,
0x26c76f7fef00e02a5dd4b5cc8a0f717eb61e1e4b,bsc,Celer cBridge: PeggedTokenBridgeV2,bridge,exclude,registry-official,2026-07-17,官方 cbridge-docs contract-addresses BNB Chain 行逐字核验,,,,,2026-07-17,,
0x26ff577818a40d1333944b7492e23619303f5d84,bsc,Axelar: Relayer 8,bridge,exclude,dawsbot,,,,,,2026-07-17,,,axelar
0x277be44551a8c4d4004e2091ff7d3f69be21782f,bsc,multichain,bridge,exclude,dawsbot+brianleect+curation,,Multichain 2023-07 停摆，历史标签保留供旧数据分析；v4.2 curation 固化：v4.1 现库手术打的 historical 状态(原 source=dawsbot+brianleect),,,,2026-07-17,,historical,multichain
0x29ced01c447166958605519f10dcf8b0255fb379,bsc,Frax (FRAX),bridge,exclude,brianleect,2023-10,,,,,2023-10,,,multichain
0x2b90e061a517db2bbd7e39ef7f733fd234b494ca,bsc,Wormhole: USDT.e Token,bridge,exclude,dawsbot+tokens+brianleect,,,,,,2026-07-17,,,wormhole
0x2c961ff9b386b597abc58a56f3ec63e313cada76,bsc,Anyswap: SUKU Token,bridge,exclude,dawsbot+brianleect+curation,,Multichain 2023-07 停摆，历史标签保留供旧数据分析；v4.2 curation 固化：v4.1 现库手术打的 historical 状态(原 source=dawsbot+brianleect),,,,2026-07-17,,historical,multichain
0x2cd598b0513abdb52bdd92a1ab4670fc4578570f,bsc,Anyswap: anyLTC Token,bridge,exclude,dawsbot+brianleect+curation,,Multichain 2023-07 停摆，历史标签保留供旧数据分析；v4.2 curation 固化：v4.1 现库手术打的 historical 状态(原 source=dawsbot+brianleect),,,,2026-07-17,,historical,multichain
0x2d5d7d31f671f86c782533cc367f14109a082712,bsc,Axelar: GasService,bridge,exclude,registry-official,2026-07-17,官方 GitHub axelar-contract-deployments mainnet.json chains.binance 核验,,,,,2026-07-17,,
0x2dfadab8266483bed9fd9a292ce56596a2d1378d,bsc,LI.FI Executor（目的链代执行/交付）,bridge,exclude,registry-official,2026-07-17,lifinance/contracts deployments JSON 官方仓库 2026-07-17；getCode 合约码len=18894 2026-07-17,,,,,2026-07-17,,
0x2e8fd877cc691eda244fdfe000c91b22a498ab3f,bsc,Anyswap: CTSI Token,bridge,exclude,dawsbot+brianleect+curation,,Multichain 2023-07 停摆，历史标签保留供旧数据分析；v4.2 curation 固化：v4.1 现库手术打的 historical 状态(原 source=dawsbot+brianleect),,,,2026-07-17,,historical,multichain
0x2ede13880e11b19b7d6113a86ac7ac84ac651042,bsc,Anyswap: anyCOMP Token,bridge,exclude,dawsbot+brianleect+curation,,Multichain 2023-07 停摆，历史标签保留供旧数据分析；v4.2 curation 固化：v4.1 现库手术打的 historical 状态(原 source=dawsbot+brianleect),,,,2026-07-17,,historical,multichain
0x304acf330bbe08d1e512eefaa92f6a57871fd895,bsc,Axelar: Gateway,bridge,exclude,registry-official,2026-07-17,官方 GitHub axelar-contract-deployments mainnet.json chains.binance 核验,,,,,2026-07-17,,
0x31c78f583ed0288d67b2b80dc5c443bc3b15c661,bsc,Wormhole: BAT Token,bridge,exclude,dawsbot+tokens+brianleect,,,,,,2026-07-17,,,wormhole
0x31efc4aeaa7c39e54a33fdc3c46ee2bd70ae0a09,bsc,xPollinate Transaction Manager,bridge,exclude,spellbook-bridges+dawsbot+brianleect+dune-labels,2023-11-20,Dune labels.addresses model=bridges_bnb,,,,2026-07-16,,,bridges_bnb|dex
0x3413a030ef81a3dd5a302f4b4d11d911e12ed337,bsc,Wormhole: DAI Token,bridge,exclude,dawsbot+tokens+brianleect,,,,,,2026-07-17,,,wormhole
0x345662abfe0e257e23552a434d02ef274ccb6a90,bsc,Axelar: Relayer 4,bridge,exclude,dawsbot,,,,,,2026-07-17,,,axelar
0x3516141b1ac8751c2042a8a1bc411ab8655464ac,bsc,Anyswap: OCEAN Protocol,bridge,exclude,dawsbot+brianleect+curation,,Multichain 2023-07 停摆，历史标签保留供旧数据分析；v4.2 curation 固化：v4.1 现库手术打的 historical 状态(原 source=dawsbot+brianleect),,,,2026-07-17,,historical,multichain
0x3524fd7488fdb1f4723bbc22c9cbd1bf89f46e3b,bsc,Wormhole: SUSHI Token,bridge,exclude,dawsbot+tokens+brianleect,,,,,,2026-07-17,,,wormhole
0x3758428802fbeab2858d58aec5ff5176df464edd,bsc,Anyswap: PPDEX Token,bridge,exclude,dawsbot+tokens+brianleect+curation,,Multichain 2023-07 停摆，历史标签保留供旧数据分析；v4.2 curation 固化：v4.1 现库手术打的 historical 状态(原 source=dawsbot+tokens+brianleect),,,,2026-07-17,,historical,multichain|token-contract
0x37bdfd6ed491ee0e0fe2ce49de2cb573880e3734,bsc,Anyswap: MFI Token,bridge,exclude,dawsbot+brianleect+curation,,Multichain 2023-07 停摆，历史标签保留供旧数据分析；v4.2 curation 固化：v4.1 现库手术打的 historical 状态(原 source=dawsbot+brianleect),,,,2026-07-17,,historical,multichain
0x3af577f9d8c86ae8dbcbf51fe9836c9df825759d,bsc,Anyswap: anyLINK Token,bridge,exclude,dawsbot+brianleect+curation,,Multichain 2023-07 停摆，历史标签保留供旧数据分析；v4.2 curation 固化：v4.1 现库手术打的 historical 状态(原 source=dawsbot+brianleect),,,,2026-07-17,,historical,multichain
0x3b73c1b2ea59835cbfcadade5462b6ab630d9890,bsc,ChainSwap.com Mapping Token (ASAP),bridge,exclude,tokens+brianleect,,,,,,2026-07-17,,,
0x3c2269811836af69497e5f486a85d7316753cf62,bsc,LayerZero,bridge,exclude,spellbook-bridges+dawsbot+brianleect+registry-official+dune-labels,2023-11-20,官方 metadata API chainKey=bsc version=1 核验,,,,2026-07-16,2026-07-17,,bridges_bnb
0x3d2e9d762413cec5bf862fdb0085315dd2c4c09e,bsc,UNIFARM Token (anyUFARM),bridge,exclude,brianleect,2023-10,,,,,2023-10,,,multichain
0x3d4350cd54aef9f9b2c29435e0fa809957b3f30a,bsc,Wormhole: UST Token,bridge,exclude,dawsbot+tokens+brianleect,,,,,,2026-07-17,,,wormhole
0x3d85b598b734a0e7c8c1b62b00e972e9265da541,bsc,Celer cBridge: Transfer Agent,bridge,exclude,registry-official,2026-07-17,官方 cbridge-docs contract-addresses BNB Chain 行逐字核验,,,,,2026-07-17,,
0x3dcb18569425930954feb191122e574b87f66abd,bsc,Wormhole: ORION Token,bridge,exclude,dawsbot+tokens+brianleect,,,,,,2026-07-17,,,wormhole
0x3eaca64143de6535f22253cefb72ebeba43627ac,bsc,Axelar: Relayer 1,bridge,exclude,dawsbot,,,,,,2026-07-17,,,axelar
0x3ebd570ed38b1b3b4bc886999fcf507e9d584859,bsc,LayerZero V2: Executor,bridge,exclude,registry-official,2026-07-17,官方 metadata API（执行器）,,,,,2026-07-17,,
0x400b971099e0ebfda2c03a3063739cb5398734a6,bsc,Multichain: Router V7,bridge,exclude,dawsbot+brianleect+curation,,Multichain 2023-07 停摆，历史标签保留供旧数据分析；v4.2 curation 固化：v4.1 现库手术打的 historical 状态(原 source=dawsbot+brianleect),,,,2026-07-17,,historical,multichain
0x4028433877f9c14764eb93d0bb6570573da2726f,bsc,Anyswap: CYC Token,bridge,exclude,dawsbot+brianleect+curation,,Multichain 2023-07 停摆，历史标签保留供旧数据分析；v4.2 curation 固化：v4.1 现库手术打的 historical 状态(原 source=dawsbot+brianleect),,,,2026-07-17,,historical,multichain
0x43de2d77bf8027e25dbd179b491e8d64f38398aa,bsc,deBridgeGate,bridge,exclude,spellbook-bridges+dawsbot+brianleect+registry-official+dune-labels,2023-11-20,官方 docs.debridge.com dmp-details deployed-contracts BNB Chain 行核验,,,,2026-07-16,2026-07-17,,bridges_bnb
0x43fbbe7a5397117b3da58722635832ba60905285,bsc,Anyswap: eRSDL Token,bridge,exclude,dawsbot+brianleect+curation,,Multichain 2023-07 停摆，历史标签保留供旧数据分析；v4.2 curation 固化：v4.1 现库手术打的 historical 状态(原 source=dawsbot+brianleect),,,,2026-07-17,,historical,multichain
0x47eaf5f54d79d5c2b6537a90a0c58a534ab51c8c,bsc,Anyswap: BAO Token,bridge,exclude,dawsbot+brianleect+curation,,Multichain 2023-07 停摆，历史标签保留供旧数据分析；v4.2 curation 固化：v4.1 现库手术打的 historical 状态(原 source=dawsbot+brianleect),,,,2026-07-17,,historical,multichain
0x4948ff01cf150e7867d9eeef6272db13fd37c537,bsc,Less Network,bridge,exclude,spellbook-bridges+dawsbot+brianleect+dune-labels,2023-11-20,Dune labels.addresses model=bridges_bnb,,,,2026-07-16,,,bridges_bnb
0x49ba054b9664e99ac335667a917c63bb94332e84,bsc,Wormhole: FTX Token Token,bridge,exclude,dawsbot+tokens+brianleect,,,,,,2026-07-17,,,wormhole
0x49d5cc521f75e13fa8eb4e89e9d381352c897c96,bsc,Wormhole: USDTso Token,bridge,exclude,dawsbot+tokens+brianleect,,,,,,2026-07-17,,,wormhole
0x4a080377f83d669d7bb83b3184a8a5e61b500608,bsc,Anyswap: XEND Token,bridge,exclude,dawsbot+brianleect+curation,,Multichain 2023-07 停摆，历史标签保留供旧数据分析；v4.2 curation 固化：v4.1 现库手术打的 historical 状态(原 source=dawsbot+brianleect),,,,2026-07-17,,historical,multichain
0x4a364f8c717caad9a442737eb7b8a55cc6cf18d8,bsc,Stargate V1: Router,bridge,exclude,registry-official,2026-07-17,官方 docs V1 mainnet 合约页 BNB Chain 段逐字核验,,,,,2026-07-17,,
0x4b3b4120d4d7975455d8c2894228789c91a247f8,bsc,Anyswap,bridge,exclude,spellbook-bridges+dawsbot+brianleect+curation+dune-labels,2023-11-20,Dune labels.addresses model=bridges_bnb；Multichain 2023-07 停摆，历史标签保留供旧数据分析；v4.2 curation 固化：v4.1 现库手术打的 historical 状态(原 source=spellbook-bridges+dawsbot+brianleect+dune-labels),,,,2026-07-16,,historical,bridges_bnb
0x4b5c23cac08a567ecf0c1ffca8372a45a5d33743,bsc,Harvest Finance: FARM Token,bridge,exclude,dawsbot+brianleect,,,,,,2026-07-17,,,multichain|yield-farming
0x4d338614fc25afe6edf3994f331b4bad32fb3c6a,bsc,FastSwapToken (FAST),bridge,exclude,brianleect,2023-10,,,,,2023-10,,,multichain
0x4db5a66e937a9f4473fa95b1caf1d1e1d62e29ea,bsc,Wormhole: WETH Token,bridge,exclude,dawsbot+tokens+brianleect,,,,,,2026-07-17,,,wormhole
0x4e8e101924ede233c13e2d8622dc8aed2872d505,bsc,Across 桥 SpokePool（relayer fill 出币方）,bridge,exclude,registry-official,2026-07-17,across-protocol/contracts broadcast/deployed-addresses.json 权威表+docs 双源 2026-07-17；getCode 合约码len=1362 2026-07-17,,,,,2026-07-17,,
0x4ec16da4c9007462de151c0da9f5426c69978a7b,bsc,Anyswap: AGAr Token,bridge,exclude,dawsbot+brianleect+curation,,Multichain 2023-07 停摆，历史标签保留供旧数据分析；v4.2 curation 固化：v4.1 现库手术打的 historical 状态(原 source=dawsbot+brianleect),,,,2026-07-17,,historical,multichain
0x4ed6dfa9cf301504ceee1c06827ea2faca128f73,bsc,Shiba Evil (SBE),bridge,exclude,tokens+brianleect,,,,,,2026-07-17,,,wallet-app
0x4f6318e97011fe21fdfce3ffcf868d44e5f6994a,bsc,Anyswap: anyFSN Token,bridge,exclude,dawsbot+brianleect+curation,,Multichain 2023-07 停摆，历史标签保留供旧数据分析；v4.2 curation 固化：v4.1 现库手术打的 historical 状态(原 source=dawsbot+brianleect),,,,2026-07-17,,historical,multichain
0x4fa7163e153419e0e1064e418dd7a99314ed27b6,bsc,Hot Cross Token (HOTCROSS),bridge,exclude,tokens+brianleect,,,,,,2026-07-17,,,
0x518445f0db93863e5e93a7f70617c05afa8048f1,bsc,Anyswap: BITT Token,bridge,exclude,dawsbot+brianleect+curation,,Multichain 2023-07 停摆，历史标签保留供旧数据分析；v4.2 curation 固化：v4.1 现库手术打的 historical 状态(原 source=dawsbot+brianleect),,,,2026-07-17,,historical,multichain
0x51ba0b044d96c3abfca52b64d733603ccc4f0d4d,bsc,Anyswap: SUPER Token,bridge,exclude,dawsbot+brianleect+curation,,Multichain 2023-07 停摆，历史标签保留供旧数据分析；v4.2 curation 固化：v4.1 现库手术打的 historical 状态(原 source=dawsbot+brianleect),,,,2026-07-17,,historical,multichain
0x524bc91dc82d6b90ef29f76a3ecaabafffd490bc,bsc,Wormhole: USDTet Token,bridge,exclude,dawsbot+tokens+brianleect,,,,,,2026-07-17,,,wormhole
0x54261774905f3e6e9718f2abb10ed6555cae308a,bsc,multichain,bridge,exclude,dawsbot+brianleect+curation,,Multichain 2023-07 停摆，历史标签保留供旧数据分析；v4.2 curation 固化：v4.1 现库手术打的 historical 状态(原 source=dawsbot+brianleect),,,,2026-07-17,,historical,multichain
0x5478a575ece4fb4768d1d43edf5826cfe1c6225a,bsc,BT.Finance (BT),bridge,exclude,brianleect,2023-10,,,,,2023-10,,,multichain
0x54f5a04417e29ff5d7141a6d33cb286f50d5d50e,bsc,Multichain: Anyswap Create2,bridge,exclude,dawsbot+brianleect+curation,,Multichain 2023-07 停摆，历史标签保留供旧数据分析；v4.2 curation 固化：v4.1 现库手术打的 historical 状态(原 source=dawsbot+brianleect),,,,2026-07-17,,historical,multichain
0x556b60c53fbc1518ad17e03d52e47368dd4d81b3,bsc,Wormhole: AXS Token,bridge,exclude,dawsbot+tokens+brianleect,,,,,,2026-07-17,,,wormhole
0x5621b5a3f4a8008c4ccdd1b942b121c8b1944f1f,bsc,Anyswap: XED Token,bridge,exclude,dawsbot+brianleect+curation,,Multichain 2023-07 停摆，历史标签保留供旧数据分析；v4.2 curation 固化：v4.1 现库手术打的 historical 状态(原 source=dawsbot+brianleect),,,,2026-07-17,,historical,multichain
0x564bef31ec942ffe1bff250786f76a5c5141b9f3,bsc,Anyswap: eQUAD Token,bridge,exclude,dawsbot+brianleect+curation,,Multichain 2023-07 停摆，历史标签保留供旧数据分析；v4.2 curation 固化：v4.1 现库手术打的 historical 状态(原 source=dawsbot+brianleect),,,,2026-07-17,,historical,multichain
0x56747ed2fca81b25fae112c7a9d4465e947aac56,bsc,Catoshi (CZATS),bridge,exclude,tokens+brianleect,,,,,,2026-07-17,,,
0x56c262027e0de4aea31d2489529cb25d23e58a8b,bsc,Relay 桥 solver 热钱包 #3（供gas/代发/交付，假共同金主头号源）,bridge,exclude,registry-official,2026-07-17,api.relay.link/chains solverAddresses 字段官方 API 亲验 2026-07-17；getCode EOA亲验 2026-07-17,,,,,2026-07-17,,
0x56fb3fd352e5875c6f2771ca86f3fd361cc0d93e,bsc,Anyswap: BITX Token,bridge,exclude,dawsbot+brianleect+curation,,Multichain 2023-07 停摆，历史标签保留供旧数据分析；v4.2 curation 固化：v4.1 现库手术打的 historical 状态(原 source=dawsbot+brianleect),,,,2026-07-17,,historical,multichain
0x58a746553fff813f4301bc5605aaafc487b5328b,bsc,Anyswap: RAZOR Token,bridge,exclude,dawsbot+brianleect+curation,,Multichain 2023-07 停摆，历史标签保留供旧数据分析；v4.2 curation 固化：v4.1 现库手术打的 historical 状态(原 source=dawsbot+brianleect),,,,2026-07-17,,historical,multichain
0x5921dee8556c4593eefcfad3ca5e2f618606483b,bsc,Anyswap: anyMTLX Token,bridge,exclude,dawsbot+brianleect+curation,,Multichain 2023-07 停摆，历史标签保留供旧数据分析；v4.2 curation 固化：v4.1 现库手术打的 historical 状态(原 source=dawsbot+brianleect),,,,2026-07-17,,historical,multichain
0x5986d5c77c65e5801a5caa4fae80089f870a71da,bsc,Anyswap: bDIGG Token,bridge,exclude,dawsbot+brianleect+curation,,Multichain 2023-07 停摆，历史标签保留供旧数据分析；v4.2 curation 固化：v4.1 现库手术打的 historical 状态(原 source=dawsbot+brianleect),,,,2026-07-17,,historical,multichain
0x59d66751eff67d7150196b4086afcc0313163026,bsc,citizen finance (anyCIFI),bridge,exclude,brianleect,2023-10,,,,,2023-10,,,multichain
0x5a58505a96d1dbf8df91cb21b54419fc36e93fde,bsc,Wormhole NFT Bridge,bridge,exclude,spellbook-bridges+dawsbot+brianleect+dune-labels,2023-11-20,Dune labels.addresses model=bridges_bnb,,,,2026-07-16,,,bridges_bnb
0x5b01dd15658eba8cd294ac5dd59176d57d97d50c,bsc,Synapse: Timelock,bridge,exclude,brianleect,2023-10,,,,,2023-10,,,synapse
0x5b3899809ae2c87fda11280b7c61c06a5f4db1de,bsc,Wormhole: Deployer 10,bridge,exclude,dawsbot+brianleect,,,,,,2026-07-17,,,wormhole
0x5d96d4287d1ff115ee50fac0526cf43ecf79bfc6,bsc,Celer Network,bridge,exclude,spellbook-bridges+dawsbot+brianleect+dune-labels,2023-11-20,Dune labels.addresses model=bridges_bnb,,,,2026-07-16,,,bridges_bnb
0x5e23bea955bc322f2894d94faceca744bb5c3cf9,bsc,Anyswap: BASv2 Token,bridge,exclude,dawsbot+brianleect+curation,,Multichain 2023-07 停摆，历史标签保留供旧数据分析；v4.2 curation 固化：v4.1 现库手术打的 historical 状态(原 source=dawsbot+brianleect),,,,2026-07-17,,historical,multichain
0x612f3a0226463599ccbcabff89623904ef38bcb9,bsc,Synapse: Bridge Zap,bridge,exclude,brianleect,2023-10,,,,,2023-10,,,synapse
0x61ef2e01e603aeb5cd96f9ec9ae76cc6a68f6cf9,bsc,deBridge DlnExternalCallAdapter,bridge,exclude,registry-official,2026-07-17,docs.debridge.com dln-details/deployed-contracts 表格逐字 2026-07-17；getCode 合约码len=4226 2026-07-17,,,,,2026-07-17,,
0x62334d3c6f48891deed7324abd0a3dcb23305f77,bsc,Anyswap: SPDR Token,bridge,exclude,dawsbot+brianleect+curation,,Multichain 2023-07 停摆，历史标签保留供旧数据分析；v4.2 curation 固化：v4.1 现库手术打的 historical 状态(原 source=dawsbot+brianleect),,,,2026-07-17,,historical,multichain
0x638e8fe7ad4d9c05735ecb6b9c66013679276651,bsc,Spore Finance,bridge,exclude,spellbook-bridges+dawsbot+brianleect+dune-labels,2023-11-20,Dune labels.addresses model=bridges_bnb,,,,2026-07-16,,,bridges_bnb
